member_id,total_transactions,unique_items,transaction_days,avg_items_per_transaction,anomaly_vote,anomaly_weighted,anomaly_score
1179,5,5,2,2.5,0,0,0.141263461132943
1350,6,5,2,3.0,0,0,0.2199857756059603
3030,10,9,4,2.5,0,0,0.11448278443159847
2853,5,5,2,2.5,0,0,0.16117198935520857
1809,6,6,2,3.0,0,0,0.13689868103970104
4650,11,8,5,2.2,0,0,0.402867012942804
1413,7,7,3,2.3333333333333335,0,0,0.07828063056507416
1797,11,11,5,2.2,0,0,0.15764374982599036
3820,6,6,2,3.0,0,0,0.3446096814774074
1169,21,17,9,2.3333333333333335,0,0,0.44839909486687235
2737,6,5,2,3.0,0,0,0.21828633609367065
2823,5,5,2,2.5,0,0,0.12257690157752134
3382,10,10,3,3.3333333333333335,0,0,0.22467390668764708
1925,2,2,1,2.0,0,0,0.2211173225478523
1134,7,7,3,2.3333333333333335,0,0,0.07709554509301368
1657,6,5,3,2.0,0,0,0.24222512303111418
2094,6,5,3,2.0,0,0,0.2185214609485522
4211,12,11,5,2.4,0,0,0.13271735802320705
4046,9,9,4,2.25,0,0,0.10126157877304832
3359,5,5,2,2.5,0,0,0.13748891423176776
4956,8,8,3,2.6666666666666665,0,0,0.09019433936897327
1393,7,6,3,2.3333333333333335,0,0,0.19422379438788137
2898,7,5,3,2.3333333333333335,0,0,0.18352374445846034
3887,3,3,1,3.0,0,0,0.2897912524781035
1418,7,7,3,2.3333333333333335,0,0,0.07041956474004048
1082,5,5,2,2.5,0,0,0.12798603842887604
4404,7,7,3,2.3333333333333335,0,0,0.09908617149217487
3941,3,3,1,3.0,0,0,0.2897912524781035
3466,7,6,2,3.5,0,0,0.3699867516531989
4200,3,3,1,3.0,0,0,0.2897912524781035
4770,7,7,3,2.3333333333333335,0,0,0.09472106378698104
3565,3,3,1,3.0,0,0,0.2897912524781035
1813,3,3,1,3.0,0,0,0.2897912524781035
3171,3,3,1,3.0,0,0,0.2897912524781035
2949,5,4,2,2.5,0,0,0.3140473780862527
4617,9,9,3,3.0,0,0,0.264884534767968
2921,9,8,3,3.0,0,0,0.1172652365877469
4786,7,7,3,2.3333333333333335,0,0,0.35468917082157186
4771,7,7,3,2.3333333333333335,0,0,0.05282804782345337
3477,3,3,1,3.0,0,0,0.2897912524781035
2123,3,3,1,3.0,0,0,0.2897912524781035
1294,12,12,5,2.4,0,0,0.21547900371021877
4846,5,5,2,2.5,0,0,0.14559820894284928
1689,5,5,2,2.5,0,0,0.11687739686976044
4435,8,8,4,2.0,0,0,0.08148625149910053
3901,4,4,2,2.0,0,0,0.18222325182988489
3277,7,7,3,2.3333333333333335,0,0,0.1113926447695861
4135,4,4,2,2.0,0,0,0.3366958674615226
1400,2,2,1,2.0,0,0,0.3964455624045606
2457,6,5,3,2.0,0,0,0.17194845125591718
3725,4,4,2,2.0,0,0,0.3211248974685221
3065,7,5,3,2.3333333333333335,0,0,0.23859271443424837
2026,4,4,2,2.0,0,0,0.18428024449060307
2901,8,8,4,2.0,0,0,0.17358881930408887
4991,10,8,5,2.0,0,0,0.21057906675656227
2662,6,6,3,2.0,0,0,0.08037634663821124
2339,10,9,4,2.5,0,0,0.16676148937219326
1147,6,6,3,2.0,0,0,0.06509797304202615
4897,8,8,4,2.0,0,0,0.17196994730180584
3533,2,2,1,2.0,0,0,0.2211173225478523
4802,2,2,1,2.0,0,0,0.3964455624045606
1607,6,6,2,3.0,0,0,0.3901743841958459
3146,4,4,2,2.0,0,0,0.1273220174716208
1266,2,2,1,2.0,0,0,0.2211173225478523
2174,7,7,3,2.3333333333333335,0,0,0.06965563015959801
3366,4,4,2,2.0,0,0,0.13107457784789817
1519,2,2,1,2.0,0,0,0.2211173225478523
4823,8,8,4,2.0,0,0,0.24272905839779257
1019,2,2,1,2.0,0,0,0.2211173225478523
2350,4,4,2,2.0,0,0,0.1325624271025698
4465,4,4,2,2.0,0,0,0.23393176859692164
1852,10,9,4,2.5,0,0,0.07047315183992282
4649,11,10,5,2.2,0,0,0.0974476028590232
1716,8,8,3,2.6666666666666665,0,0,0.18686752244772023
2726,8,8,4,2.0,0,0,0.2196486445848583
1089,2,2,1,2.0,0,0,0.2211173225478523
4208,2,2,1,2.0,0,0,0.2211173225478523
3150,6,6,3,2.0,0,0,0.09941952687129
3606,2,2,1,2.0,0,0,0.2211173225478523
4066,8,7,4,2.0,0,0,0.08632955243638007
2637,4,3,2,2.0,0,0,0.2888694164171783
3007,4,4,2,2.0,0,0,0.14193254535602293
2482,3,3,1,3.0,0,0,0.2897912524781035
2027,5,4,2,2.5,0,0,0.23311376743193657
3083,10,8,4,2.5,0,0,0.10893418177940284
4973,3,3,1,3.0,0,0,0.2897912524781035
4126,7,7,3,2.3333333333333335,0,0,0.06854180645036499
4132,9,9,4,2.25,0,0,0.13017294308904598
3834,5,4,2,2.5,0,0,0.31765293741669826
4290,7,6,3,2.3333333333333335,0,0,0.11643898042339362
1521,6,6,2,3.0,0,0,0.15889809938165828
1314,2,2,1,2.0,0,0,0.2211173225478523
4318,6,6,3,2.0,0,0,0.08309488218621293
1201,4,4,2,2.0,0,0,0.14601684567523052
3626,4,4,2,2.0,0,0,0.12486233273261044
1568,4,4,2,2.0,0,0,0.14944861858609673
1898,2,2,1,2.0,0,0,0.2211173225478523
3805,6,6,3,2.0,0,0,0.06239962134254012
4961,2,2,1,2.0,0,0,0.3964455624045606
4791,4,3,2,2.0,0,0,0.3055135308343147
4140,6,6,3,2.0,0,0,0.1806893756785183
4248,2,2,1,2.0,0,0,0.2211173225478523
3785,9,9,4,2.25,0,0,0.18359658374447071
2036,6,5,3,2.0,0,0,0.22072694676305762
2303,6,6,3,2.0,0,0,0.11213899289916894
3696,5,5,2,2.5,0,0,0.3403981496630664
4739,4,4,2,2.0,0,0,0.17842297088636147
1569,8,7,3,2.6666666666666665,0,0,0.2718729482922953
4561,9,9,4,2.25,0,0,0.11502213921890998
3278,4,4,2,2.0,0,0,0.16469473265254087
4926,2,2,1,2.0,0,0,0.2211173225478523
4256,6,6,3,2.0,0,0,0.1325484088013426
1860,4,4,2,2.0,0,0,0.14289024933490055
3105,2,2,1,2.0,0,0,0.3964455624045606
2024,4,4,2,2.0,0,0,0.15052522019444348
1964,10,10,4,2.5,0,0,0.10845761758409415
4983,6,6,3,2.0,0,0,0.16578900343710082
3320,6,6,3,2.0,0,0,0.11147334270038563
2802,8,6,4,2.0,0,0,0.3603342100157984
1589,4,4,2,2.0,0,0,0.14335693590983745
1189,4,4,2,2.0,0,0,0.1323689089006601
4237,2,2,1,2.0,0,0,0.2211173225478523
4062,2,2,1,2.0,0,0,0.2211173225478523
2388,8,8,4,2.0,0,0,0.18332399167931537
1453,4,4,2,2.0,0,0,0.1508835937367103
4673,7,6,3,2.3333333333333335,0,0,0.11988387582643989
2820,2,2,1,2.0,0,0,0.2211173225478523
4250,4,4,2,2.0,0,0,0.17786116615503955
2308,6,3,2,3.0,1,1,0.5670640790470846
2828,2,2,1,2.0,0,0,0.3964455624045606
3541,4,4,2,2.0,0,0,0.14996183607053634
4481,4,3,2,2.0,0,0,0.2971524213876244
3218,5,5,2,2.5,0,0,0.11746361604719648
3823,2,2,1,2.0,0,0,0.2211173225478523
3706,2,2,1,2.0,0,0,0.2211173225478523
2773,2,2,1,2.0,0,0,0.2211173225478523
3158,9,8,4,2.25,0,0,0.09743360167020558
2258,7,6,3,2.3333333333333335,0,0,0.10372550595051545
4443,7,5,3,2.3333333333333335,0,0,0.17306314507267162
2180,5,3,2,2.5,0,0,0.3814686921182244
1506,5,5,2,2.5,0,0,0.12552528194627702
2931,3,3,1,3.0,0,0,0.4224582585244345
1525,5,5,2,2.5,0,0,0.2982084203081178
1288,7,6,2,3.5,0,0,0.3265476704321339
3403,7,7,3,2.3333333333333335,0,0,0.11518459500582395
3482,7,6,3,2.3333333333333335,0,0,0.13014450390390742
1530,5,5,2,2.5,0,0,0.1437573550014166
3149,3,3,1,3.0,0,0,0.4224582585244345
4370,8,7,3,2.6666666666666665,0,0,0.15824384599697874
4402,5,5,2,2.5,0,0,0.10226677955267294
2177,6,6,3,2.0,0,0,0.10709527619859717
1592,2,2,1,2.0,0,0,0.2211173225478523
2987,2,2,1,2.0,0,0,0.2211173225478523
2213,2,2,1,2.0,0,0,0.2211173225478523
4663,6,6,3,2.0,0,0,0.17415324791374218
1745,2,2,1,2.0,0,0,0.3964455624045606
4995,4,4,2,2.0,0,0,0.14296332990291846
1036,2,2,1,2.0,0,0,0.2211173225478523
3233,2,2,1,2.0,0,0,0.3964455624045606
4520,6,6,3,2.0,0,0,0.2718748794946318
1496,2,2,1,2.0,0,0,0.3964455624045606
3994,2,2,1,2.0,0,0,0.2211173225478523
4534,4,4,2,2.0,0,0,0.13749889693402084
2812,4,2,2,2.0,1,1,0.6032138274218709
4659,8,8,4,2.0,0,0,0.07996829573582441
3243,2,2,1,2.0,0,0,0.2211173225478523
1471,4,4,2,2.0,0,0,0.15436146888809774
1268,9,9,4,2.25,0,0,0.10783404539338148
2697,4,4,2,2.0,0,0,0.1273220174716208
2559,6,6,3,2.0,0,0,0.12439096044748084
4870,6,6,3,2.0,0,0,0.11642605668706628
3125,4,4,2,2.0,0,0,0.32663953558689285
3990,2,2,1,2.0,0,0,0.2211173225478523
1871,2,2,1,2.0,0,0,0.3964455624045606
2917,6,6,2,3.0,0,0,0.16928781812468385
3943,2,2,1,2.0,0,0,0.2211173225478523
1227,2,2,1,2.0,0,0,0.2211173225478523
3131,4,3,2,2.0,0,0,0.4203614207983191
3448,2,2,1,2.0,0,0,0.2211173225478523
4188,2,2,1,2.0,0,0,0.2211173225478523
4168,4,4,2,2.0,0,0,0.13050671527328273
3136,2,2,1,2.0,0,0,0.2211173225478523
4854,8,8,3,2.6666666666666665,0,0,0.0980548566223955
1434,8,8,3,2.6666666666666665,0,0,0.09109701877446079
4758,9,9,4,2.25,0,0,0.12536880116462268
2334,5,5,2,2.5,0,0,0.19675506074449597
1487,7,6,2,3.5,0,0,0.2859281947010171
2923,5,5,2,2.5,0,0,0.12247782576561589
1423,6,5,2,3.0,0,0,0.22253316406791246
2126,2,2,1,2.0,0,0,0.3964455624045606
3314,2,2,1,2.0,0,0,0.2211173225478523
3733,4,4,2,2.0,0,0,0.13146268378133716
4491,2,2,1,2.0,0,0,0.2211173225478523
2414,2,2,1,2.0,0,0,0.2211173225478523
3714,4,3,2,2.0,1,1,0.5293021072915138
1070,4,4,2,2.0,0,0,0.1360592935652435
3422,2,2,1,2.0,0,0,0.3964455624045606
1260,4,4,2,2.0,0,0,0.13518880467129313
2161,4,4,2,2.0,0,0,0.13489168778585794
2717,2,1,1,2.0,1,0,0.40440146621585527
1066,6,6,3,2.0,0,0,0.10132028292908339
3381,4,4,2,2.0,0,0,0.14385702041060822
3964,5,4,2,2.5,0,0,0.31320045623147047
1338,5,5,2,2.5,0,0,0.11623554587206723
4930,3,3,1,3.0,0,0,0.2897912524781035
3530,6,6,3,2.0,0,0,0.11236635781514388
4709,6,5,3,2.0,0,0,0.2483065762461749
4472,2,2,1,2.0,0,0,0.3964455624045606
2628,2,2,1,2.0,0,0,0.2211173225478523
3126,2,2,1,2.0,0,0,0.2211173225478523
4317,4,4,2,2.0,0,0,0.13122978304330837
2791,2,2,1,2.0,0,0,0.2211173225478523
2423,4,4,2,2.0,0,0,0.12615729704467116
4900,4,4,2,2.0,0,0,0.1354222712156211
1680,6,6,3,2.0,0,0,0.1023412426174563
1059,5,5,2,2.5,0,0,0.21625274888889331
1071,3,3,1,3.0,0,0,0.2897912524781035
2892,5,4,2,2.5,0,0,0.2552528424534075
3223,3,3,1,3.0,0,0,0.2897912524781035
1681,6,6,2,3.0,0,0,0.3446096814774074
1359,4,4,1,4.0,0,0,0.34962092857369537
1258,6,6,2,3.0,0,0,0.33259881541214215
4241,6,6,2,3.0,0,0,0.19920605862227903
2354,6,6,2,3.0,0,0,0.12475698065924164
3335,4,4,1,4.0,0,0,0.34962092857369537
3040,4,4,1,4.0,1,1,0.6324598246826261
3627,4,4,1,4.0,1,1,0.6324598246826261
1446,8,8,3,2.6666666666666665,0,0,0.11887633627364898
2965,6,6,2,3.0,0,0,0.3342030880800757
2605,6,6,2,3.0,0,0,0.19040539996428538
1057,8,7,3,2.6666666666666665,0,0,0.1276318221898001
2603,4,4,1,4.0,1,1,0.6324598246826261
4005,4,4,1,4.0,0,0,0.34962092857369537
3108,4,3,1,4.0,1,1,0.5914846344539204
3024,5,5,2,2.5,0,0,0.18982427267820393
3536,3,3,1,3.0,0,0,0.2897912524781035
2651,4,4,2,2.0,0,0,0.1449470818467217
3362,2,2,1,2.0,0,0,0.3964455624045606
3826,2,2,1,2.0,0,0,0.3964455624045606
4209,4,4,2,2.0,0,0,0.12775919055619112
2576,4,4,2,2.0,0,0,0.12587100614919716
1005,4,3,2,2.0,0,0,0.3180519838503781
1300,2,2,1,2.0,0,0,0.2211173225478523
1556,2,2,1,2.0,0,0,0.3964455624045606
2886,4,4,2,2.0,0,0,0.1801008662448117
3576,2,2,1,2.0,0,0,0.2211173225478523
2866,2,2,1,2.0,0,0,0.2211173225478523
4630,2,2,1,2.0,0,0,0.3964455624045606
1243,2,2,1,2.0,0,0,0.2211173225478523
4514,2,2,1,2.0,0,0,0.2211173225478523
1579,2,2,1,2.0,0,0,0.3964455624045606
4978,2,2,1,2.0,0,0,0.3964455624045606
1956,2,2,1,2.0,0,0,0.2211173225478523
3372,2,2,1,2.0,0,0,0.2211173225478523
2748,2,2,1,2.0,0,0,0.2211173225478523
4904,2,2,1,2.0,0,0,0.3964455624045606
4374,4,4,2,2.0,0,0,0.14671814214156667
4815,2,2,1,2.0,0,0,0.2211173225478523
4517,2,2,1,2.0,0,0,0.3964455624045606
1560,2,2,1,2.0,0,0,0.2211173225478523
4279,2,2,1,2.0,0,0,0.2211173225478523
2442,2,2,1,2.0,0,0,0.2211173225478523
1272,2,2,1,2.0,0,0,0.3964455624045606
4562,4,4,2,2.0,0,0,0.12616993054983638
3425,6,6,3,2.0,0,0,0.07735442677796406
3678,6,6,3,2.0,0,0,0.07419367117184383
4674,6,6,3,2.0,0,0,0.10890337759229969
2668,2,2,1,2.0,0,0,0.2211173225478523
3631,2,2,1,2.0,0,0,0.2211173225478523
1124,4,4,2,2.0,0,0,0.14041182667220778
2497,2,2,1,2.0,0,0,0.2211173225478523
3874,2,2,1,2.0,0,0,0.3964455624045606
2322,4,4,2,2.0,0,0,0.3817494163034056
1352,2,2,1,2.0,0,0,0.2211173225478523
3932,2,2,1,2.0,0,0,0.2211173225478523
2591,4,3,2,2.0,0,0,0.2813505132391584
4451,2,2,1,2.0,0,0,0.3964455624045606
4093,4,4,2,2.0,0,0,0.1314441736730285
4143,4,4,2,2.0,0,0,0.13397049061102104
2679,6,6,3,2.0,0,0,0.10958965830526092
3624,2,2,1,2.0,0,0,0.2211173225478523
1310,4,3,2,2.0,0,1,0.5159003066588407
4083,2,2,1,2.0,0,0,0.2211173225478523
1469,2,2,1,2.0,0,0,0.2211173225478523
3933,4,4,2,2.0,0,0,0.13489168778585794
2881,4,4,2,2.0,0,0,0.13518880467129313
1084,2,2,1,2.0,0,0,0.2211173225478523
1267,2,2,1,2.0,0,0,0.2211173225478523
3970,2,2,1,2.0,0,0,0.3964455624045606
3825,2,2,1,2.0,0,0,0.2211173225478523
3000,2,2,1,2.0,0,0,0.2211173225478523
2615,4,4,2,2.0,0,0,0.13460594102501097
1284,4,4,2,2.0,0,0,0.13233290789956778
1255,2,2,1,2.0,0,0,0.2211173225478523
3991,2,2,1,2.0,0,0,0.2211173225478523
2137,4,4,2,2.0,0,0,0.13237990672125108
1552,2,2,1,2.0,0,0,0.2211173225478523
2121,4,4,2,2.0,0,0,0.13553431978554523
3777,2,2,1,2.0,0,0,0.2211173225478523
4732,2,2,1,2.0,0,0,0.2211173225478523
1219,4,4,2,2.0,0,0,0.12494999750133133
4278,4,4,2,2.0,0,0,0.13952259392134478
2296,2,2,1,2.0,0,0,0.2211173225478523
2197,2,2,1,2.0,0,0,0.3964455624045606
4824,2,2,1,2.0,0,0,0.2211173225478523
4639,2,2,1,2.0,0,0,0.3964455624045606
2456,2,2,1,2.0,0,0,0.3964455624045606
1221,2,2,1,2.0,0,0,0.3964455624045606
3431,2,2,1,2.0,0,0,0.2211173225478523
3080,2,2,1,2.0,0,0,0.3964455624045606
4590,2,2,1,2.0,0,0,0.2211173225478523
4703,2,2,1,2.0,0,0,0.2211173225478523
3607,2,2,1,2.0,0,0,0.3964455624045606
4587,2,2,1,2.0,0,0,0.2211173225478523
2417,2,2,1,2.0,0,0,0.2211173225478523
